enrollment_id,student_id,course_id,enroll_date
3226,1708,24,2025-09-02
3227,1445,158,2024-02-06
3228,1932,244,2024-11-21
3229,439,165,2022-12-17
3230,132,351,2021-02-20
3231,951,295,2025-10-01
3232,1578,198,2025-01-04
3233,201,324,2023-08-08
3234,374,218,2025-12-18
3235,431,230,2023-01-09
3236,1386,115,2025-06-26
3237,1683,70,2023-07-19
3238,519,293,2020-01-20
3239,1530,214,2024-05-12
3240,680,370,2019-10-08
3241,435,132,2021-05-19
3242,823,198,2025-03-03
3243,1096,76,2023-01-12
3244,56,364,2023-08-25
3245,443,153,2025-04-05
3246,1416,256,2019-12-27
3247,274,85,2021-03-23
3248,1958,155,2022-06-13
3249,1278,337,2023-11-02
3250,807,293,2024-12-18
3251,1109,193,2023-08-22
3252,890,145,2021-05-07
3253,1972,395,2020-05-22
3254,1974,184,2025-11-13
3255,1304,292,2025-02-15
3256,1854,32,2024-01-25
3257,1352,326,2023-06-22
3258,41,203,2019-06-25
3259,897,271,2019-05-15
3260,1085,267,2023-03-14
3261,1811,309,2019-05-15
3262,849,156,2023-08-14
3263,1623,231,2024-07-15
3264,136,249,2021-04-21
3265,905,16,2022-11-11
3266,1122,104,2020-09-11
3267,719,143,2022-03-23
3268,620,212,2022-06-24
3269,1175,182,2019-07-01
3270,1888,277,2021-03-26
3271,1143,224,2019-03-17
3272,235,82,2023-03-05
3273,1163,198,2020-06-08
3274,1942,85,2023-04-15
3275,387,201,2023-02-25
3276,1984,63,2025-12-25
3277,1120,222,2024-06-03
3278,776,183,2020-11-22
3279,1910,64,2020-04-21
3280,1183,52,2022-12-03
3281,1399,254,2025-08-16
3282,1807,341,2020-03-06
3283,1012,195,2024-11-12
3284,1919,330,2019-06-19
3285,1596,3,2023-05-10
3286,1714,327,2025-09-01
3287,1906,237,2022-07-23
3288,1189,9,2024-09-17
3289,644,51,2020-05-01
3290,420,291,2022-02-16
3291,410,330,2022-09-17
3292,229,127,2019-12-09
3293,1797,106,2025-03-05
3294,1592,280,2019-08-13
3295,223,26,2025-07-09
3296,390,258,2021-09-04
3297,994,279,2025-10-05
3298,880,173,2023-02-18
3299,1413,367,2020-11-28
3300,884,370,2024-03-18
3301,1225,218,2019-03-23
3302,1881,316,2019-05-06
3303,1596,348,2024-09-06
3304,895,292,2020-09-04
3305,1823,196,2019-07-28
3306,1222,385,2022-06-14
3307,826,48,2022-04-20
3308,83,41,2020-09-05
3309,316,11,2024-07-05
3310,696,215,2024-06-16
3311,528,265,2020-09-12
3312,572,107,2022-12-19
3313,276,210,2021-11-22
3314,155,63,2024-06-28
3315,1570,40,2025-04-14
3316,76,184,2020-05-04
3317,1892,239,2019-11-23
3318,832,44,2019-08-18
3319,1732,30,2020-01-07
3320,1744,91,2020-08-13
3321,1955,50,2020-11-11
3322,312,245,2025-11-07
3323,524,98,2021-05-03
3324,1298,8,2019-05-01
3325,968,144,2022-08-16
3326,1324,390,2023-11-14
3327,562,219,2025-08-07
3328,535,89,2022-01-15
3329,643,241,2022-10-13
3330,1458,54,2019-03-05
3331,1187,71,2022-09-17
3332,57,282,2019-11-15
3333,1913,85,2023-10-11
3334,1711,4,2020-10-14
3335,867,311,2025-05-18
3336,1303,38,2021-11-18
3337,1390,229,2019-01-15
3338,1961,97,2019-01-27
3339,1717,121,2024-01-23
3340,490,223,2024-04-12
3341,750,81,2025-02-23
3342,979,217,2021-08-07
3343,1117,370,2020-12-05
3344,262,376,2022-07-09
3345,1032,61,2023-01-27
3346,673,84,2020-07-01
3347,1183,308,2019-09-24
3348,1903,367,2023-08-07
3349,1159,282,2023-09-13
3350,645,269,2023-01-03
3351,302,381,2022-08-22
3352,731,123,2024-11-14
3353,9,315,2022-10-03
3354,167,263,2021-02-07
3355,211,127,2025-03-08
3356,727,360,2021-08-13
3357,1702,368,2025-06-01
3358,1072,329,2025-07-13
3359,636,329,2019-04-06
3360,1709,44,2025-06-13
3361,1141,84,2023-12-21
3362,1063,27,2023-03-06
3363,769,116,2021-09-11
3364,134,178,2019-08-08
3365,1679,296,2023-08-23
3366,334,257,2021-01-23
3367,741,109,2022-04-05
3368,1021,270,2022-04-02
3369,1157,165,2025-02-20
3370,222,373,2023-04-01
3371,1551,263,2019-04-23
3372,763,313,2021-02-22
3373,1167,12,2022-09-13
3374,435,123,2025-02-10
3375,432,354,2021-08-22
3376,1700,159,2019-08-19
3377,340,303,2019-10-01
3378,864,318,2025-02-10
3379,577,174,2025-02-27
3380,1318,177,2019-02-03
3381,1698,370,2025-08-06
3382,1984,159,2025-05-12
3383,27,23,2019-03-03
3384,678,315,2019-01-26
3385,364,162,2024-06-29
3386,1204,108,2021-04-02
3387,1438,27,2021-01-09
3388,1572,263,2022-09-18
3389,1652,86,2020-04-29
3390,1969,317,2021-06-05
3391,1091,163,2024-05-21
3392,791,228,2020-09-12
3393,1535,154,2025-11-12
3394,486,1,2024-04-12
3395,338,206,2023-07-03
3396,1484,238,2021-03-22
3397,349,274,2021-08-05
3398,1013,238,2021-10-05
3399,1200,177,2024-12-03
3400,1160,378,2020-11-17
3401,1886,349,2021-09-28
3402,142,369,2022-12-02
3403,862,256,2021-07-07
3404,727,34,2022-03-03
3405,653,27,2024-11-23
3406,1147,142,2021-07-09
3407,1766,161,2022-05-12
3408,667,379,2019-12-28
3409,901,27,2019-04-11
3410,1685,310,2023-11-24
3411,495,104,2025-06-20
3412,26,173,2023-01-07
3413,1681,274,2022-07-22
3414,1869,225,2023-08-28
3415,571,357,2020-04-12
3416,551,62,2023-12-18
3417,255,54,2025-07-04
3418,1043,50,2023-12-08
3419,684,115,2024-11-04
3420,1528,106,2025-06-07
3421,1559,283,2020-07-02
3422,767,353,2024-03-16
3423,1413,380,2022-08-12
3424,29,371,2021-02-21
3425,1336,119,2020-03-04
3426,795,99,2023-03-12
3427,167,145,2025-02-20
3428,1856,394,2023-09-05
3429,565,394,2022-07-07
3430,1582,267,2024-10-21
3431,1326,107,2019-09-14
3432,1176,332,2020-09-19
3433,519,99,2024-09-15
3434,592,326,2020-11-18
3435,356,102,2021-04-13
3436,947,175,2022-11-08
3437,1430,302,2025-10-30
3438,740,7,2020-07-04
3439,746,107,2025-03-20
3440,1435,336,2025-05-26
3441,1146,220,2021-07-15
3442,1817,295,2025-02-11
3443,863,190,2019-09-13
3444,33,68,2023-12-21
3445,31,381,2022-08-15
3446,1891,283,2019-12-06
3447,1565,131,2025-12-23
3448,1437,31,2022-09-24
3449,276,374,2019-07-25
3450,1299,68,2023-08-20
3451,1040,311,2019-03-13
3452,131,281,2021-05-15
3453,226,296,2021-12-02
3454,1701,330,2021-12-18
3455,1899,178,2023-09-06
3456,1156,346,2024-09-08
3457,747,117,2023-09-01
3458,818,227,2023-10-21
3459,1471,309,2019-08-09
3460,221,299,2025-06-12
3461,103,93,2021-02-16
3462,1693,80,2019-11-21
3463,814,330,2019-06-27
3464,1524,124,2025-03-03
3465,1870,376,2020-07-11
3466,1239,246,2023-06-21
3467,156,249,2020-03-24
3468,706,8,2019-07-25
3469,1867,322,2025-01-14
3470,1844,306,2021-12-18
3471,828,52,2021-04-21
3472,1320,145,2021-08-01
3473,249,158,2024-01-04
3474,734,151,2023-09-23
3475,880,356,2023-11-07
3476,778,44,2021-09-04
3477,429,113,2023-05-31
3478,421,239,2025-04-23
3479,543,15,2022-05-07
3480,1948,173,2025-04-23
3481,1207,241,2021-02-18
3482,1006,66,2025-11-16
3483,505,81,2022-02-20
3484,1822,366,2023-09-06
3485,1175,349,2022-04-05
3486,680,310,2021-01-16
3487,1242,159,2023-08-03
3488,1068,355,2021-10-13
3489,456,368,2024-06-08
3490,533,138,2022-05-03
3491,613,61,2025-10-30
3492,869,172,2025-03-13
3493,1848,134,2019-05-12
3494,1229,354,2020-05-30
3495,1706,106,2025-02-05
3496,1511,65,2020-11-21
3497,1730,184,2022-02-22
3498,1279,134,2019-12-22
3499,1202,225,2019-10-26
3500,1238,339,2024-05-09
3501,1749,227,2023-06-24
3502,864,115,2022-10-03
3503,153,266,2023-06-27
3504,592,122,2020-07-15
3505,1878,390,2021-12-30
3506,785,244,2023-03-31
3507,709,282,2024-06-08
3508,537,393,2024-04-08
3509,1662,209,2022-12-07
3510,1281,43,2024-04-06
3511,733,209,2025-07-13
3512,450,125,2019-01-22
3513,929,18,2025-11-27
3514,1275,18,2022-04-18
3515,1036,106,2024-01-05
3516,1365,81,2021-07-04
3517,60,85,2022-10-11
3518,1400,117,2019-03-17
3519,1328,4,2023-08-20
3520,1579,109,2024-06-06
3521,1497,243,2024-11-01
3522,35,170,2019-08-31
3523,1825,319,2024-01-31
3524,1849,377,2023-03-31
3525,308,351,2025-07-20
3526,1484,89,2023-05-04
3527,1601,173,2022-10-27
3528,1429,374,2024-03-10
3529,1801,66,2019-05-31
3530,42,139,2019-04-02
3531,732,99,2025-09-20
3532,1265,10,2022-09-12
3533,1075,62,2022-11-14
3534,1887,273,2022-07-16
3535,1648,293,2025-09-07
3536,1715,305,2025-12-19
3537,1031,139,2024-04-04
3538,192,398,2024-03-25
3539,1716,134,2025-09-18
3540,389,61,2022-07-19
3541,1823,211,2020-10-29
3542,64,168,2019-06-03
3543,28,115,2021-07-27
3544,354,103,2025-10-11
3545,1544,163,2020-11-30
3546,1358,93,2019-09-21
3547,735,163,2023-10-12
3548,285,103,2024-11-21
3549,1978,24,2022-08-09
3550,1505,96,2023-11-24
3551,1314,84,2020-03-26
3552,115,137,2022-07-06
3553,612,302,2023-06-27
3554,272,309,2019-11-07
3555,1045,17,2025-03-29
3556,1549,132,2023-03-27
3557,1558,269,2024-05-03
3558,338,34,2019-02-20
3559,221,132,2025-12-21
3560,935,308,2025-10-23
3561,465,380,2021-02-11
3562,995,243,2024-07-02
3563,1817,66,2021-08-23
3564,136,117,2021-08-18
3565,1676,245,2024-01-02
3566,652,358,2024-08-27
3567,246,399,2023-07-28
3568,507,138,2019-08-01
3569,63,337,2024-01-07
3570,1010,227,2019-05-16
3571,395,30,2021-09-13
3572,416,146,2021-05-04
3573,1571,308,2021-05-03
3574,623,252,2023-04-18
3575,1537,309,2021-12-15
3576,1372,206,2024-03-31
3577,1183,317,2023-02-26
3578,1913,130,2025-07-06
3579,1,276,2024-10-22
3580,1862,55,2024-04-13
3581,884,300,2020-10-03
3582,360,6,2025-07-21
3583,1796,278,2025-10-17
3584,160,104,2021-10-05
3585,692,176,2022-03-18
3586,1792,2,2022-04-03
3587,81,396,2023-05-23
3588,442,228,2021-10-03
3589,1212,48,2020-09-15
3590,1546,205,2023-04-22
3591,81,358,2021-07-14
3592,156,58,2023-05-30
3593,1561,4,2023-12-22
3594,273,191,2022-07-17
3595,243,15,2025-10-18
3596,787,133,2021-04-22
3597,1471,9,2025-11-04
3598,187,178,2023-11-19
3599,93,28,2021-05-02
3600,1430,359,2020-06-24
3601,78,340,2024-12-07
3602,1754,279,2024-01-24
3603,269,397,2022-09-10
3604,213,380,2022-12-06
3605,495,51,2020-09-05
3606,1379,291,2019-12-13
3607,1939,140,2020-04-06
3608,1703,27,2020-03-29
3609,1162,106,2022-05-09
3610,1606,149,2020-12-07
3611,1067,110,2023-09-27
3612,744,354,2020-08-19
3613,683,263,2022-08-13
3614,1340,226,2025-04-23
3615,657,356,2021-08-14
3616,1653,318,2022-01-23
3617,1877,251,2022-12-26
3618,1962,175,2023-03-03
3619,1543,370,2025-04-22
3620,1917,58,2025-10-21
3621,793,183,2021-10-10
3622,1848,325,2020-05-14
3623,1491,117,2023-05-16
3624,785,185,2024-10-08
3625,244,272,2025-06-02
3626,1496,209,2021-12-20
3627,1821,207,2021-04-20
3628,570,147,2021-02-05
3629,842,128,2021-06-20
3630,466,116,2021-09-22
3631,1459,223,2023-08-11
3632,23,53,2024-01-24
3633,619,92,2021-11-13
3634,709,298,2022-07-03
3635,929,318,2019-12-17
3636,263,53,2024-06-24
3637,155,100,2019-11-02
3638,68,113,2025-10-08
3639,402,50,2024-04-14
3640,1773,146,2024-07-17
3641,670,341,2022-05-01
3642,779,197,2024-06-27
3643,8,234,2024-11-10
3644,1911,342,2024-08-18
3645,447,346,2023-12-04
3646,1469,356,2022-12-11
3647,1928,356,2022-05-04
3648,1077,181,2020-06-07
3649,345,83,2021-03-01
3650,1406,157,2019-10-27
3651,492,260,2025-12-05
3652,1188,310,2022-11-03
3653,6,16,2024-01-12
3654,941,136,2023-12-10
3655,1115,55,2021-11-29
3656,960,117,2019-01-30
3657,1468,217,2020-02-25
3658,496,213,2019-03-19
3659,1057,194,2023-01-10
3660,1884,335,2021-10-26
3661,790,230,2022-03-18
3662,531,108,2024-04-11
3663,1735,205,2019-04-18
3664,120,51,2025-07-13
3665,1109,33,2022-10-28
3666,834,41,2022-04-01
3667,400,184,2025-01-04
3668,333,50,2025-05-06
3669,552,257,2023-11-13
3670,798,233,2020-09-23
3671,1838,375,2021-04-10
3672,1952,65,2023-09-29
3673,1537,296,2024-11-08
3674,1168,369,2019-11-15
3675,1062,359,2019-01-23
3676,1204,15,2023-03-29
3677,1585,100,2021-10-19
3678,747,4,2024-12-05
3679,1003,1,2022-04-03
3680,658,60,2019-06-19
3681,954,250,2019-03-08
3682,1994,5,2025-07-14
3683,125,95,2020-03-09
3684,1684,346,2022-04-02
3685,80,85,2019-11-21
3686,228,354,2023-03-16
3687,438,191,2020-08-10
3688,1397,336,2020-03-14
3689,1092,349,2022-03-30
3690,964,96,2019-12-03
3691,239,59,2019-04-19
3692,955,79,2025-01-15
3693,250,202,2024-10-23
3694,1782,288,2024-10-08
3695,979,315,2021-02-21
3696,520,239,2025-07-29
3697,1139,254,2024-05-14
3698,258,389,2024-06-04
3699,678,380,2020-06-02
3700,669,58,2022-03-26
3701,1561,283,2024-11-08
3702,966,37,2025-10-16
3703,1734,49,2019-12-15
3704,1694,169,2019-10-08
3705,1211,152,2025-09-11
3706,597,71,2023-04-13
3707,256,153,2022-12-04
3708,614,210,2020-02-28
3709,943,355,2024-12-26
3710,940,211,2023-04-14
3711,685,292,2023-10-13
3712,1152,337,2019-10-25
3713,404,105,2020-04-03
3714,828,178,2023-07-08
3715,15,358,2023-06-02
3716,299,17,2025-11-05
3717,367,8,2022-05-26
3718,461,148,2021-10-07
3719,608,308,2024-02-19
3720,1757,378,2020-03-26
3721,1814,122,2025-07-11
3722,155,197,2019-12-22
3723,1569,264,2021-05-03
3724,1870,216,2022-11-08
3725,1487,270,2022-12-04
3726,1768,76,2025-08-16
3727,1339,362,2025-12-03
3728,1180,4,2021-06-15
3729,1462,223,2022-05-30
3730,738,77,2024-08-08
3731,1308,292,2020-04-04
3732,1908,339,2021-12-07
3733,1012,59,2023-05-15
3734,803,217,2025-08-13
3735,730,250,2022-05-17
3736,1888,262,2024-02-24
3737,1425,41,2021-05-18
3738,1149,338,2024-12-14
3739,1143,104,2021-11-24
3740,1490,151,2019-04-24
3741,1372,201,2020-10-28
3742,445,75,2024-02-01
3743,999,74,2021-08-22
3744,1196,352,2025-02-04
3745,778,211,2024-09-22
3746,295,300,2019-06-15
3747,1092,300,2023-03-20
3748,142,372,2023-07-19
3749,1931,225,2025-08-11
3750,1124,50,2024-07-28
3751,636,191,2021-09-09
3752,1874,386,2025-11-20
3753,1770,335,2019-08-10
3754,1865,239,2024-01-17
3755,987,77,2021-04-10
3756,923,202,2019-05-15
3757,1985,361,2024-03-27
3758,1348,103,2019-05-15
3759,843,282,2022-08-14
3760,1816,243,2019-05-02
3761,1766,302,2025-07-21
3762,1863,225,2021-01-01
3763,394,277,2025-07-25
3764,250,168,2021-06-22
3765,859,39,2020-04-14
3766,1542,82,2019-12-04
3767,1347,193,2024-03-21
3768,864,12,2024-05-12
3769,1853,110,2021-12-16
3770,920,124,2022-04-09
3771,1194,10,2024-03-14
3772,1422,179,2024-12-14
3773,1810,325,2023-02-13
3774,273,392,2021-03-18
3775,1784,49,2019-09-27
3776,963,16,2021-11-18
3777,266,54,2019-03-08
3778,1975,234,2023-11-13
3779,1425,208,2021-11-26
3780,206,305,2021-11-24
3781,613,164,2021-01-05
3782,1419,248,2019-12-02
3783,105,319,2021-06-28
3784,1129,290,2019-07-19
3785,1736,315,2024-11-24
3786,794,369,2019-10-26
3787,497,12,2020-10-01
3788,361,6,2022-03-24
3789,722,308,2023-11-02
3790,1378,106,2019-10-25
3791,914,37,2020-02-04
3792,250,380,2020-01-21
3793,1485,338,2021-11-25
3794,1617,310,2025-10-20
3795,458,64,2023-01-27
3796,1581,320,2023-06-20
3797,190,246,2022-11-09
3798,79,365,2024-10-08
3799,258,334,2021-02-20
3800,1401,309,2022-03-05
3801,778,28,2024-09-04
3802,258,77,2019-06-15
3803,772,397,2022-12-20
3804,1434,260,2020-03-29
3805,1296,209,2021-07-15
3806,1125,363,2019-03-06
3807,1335,346,2020-03-08
3808,1462,308,2021-04-16
3809,38,247,2022-12-14
3810,1885,126,2024-07-07
3811,1359,162,2019-08-30
3812,1523,219,2020-02-01
3813,1127,35,2024-03-01
3814,347,79,2020-08-22
3815,1199,102,2022-12-03
3816,1449,101,2019-10-10
3817,1940,386,2019-07-06
3818,522,291,2023-05-18
3819,416,340,2019-07-30
3820,1780,275,2019-08-07
3821,213,206,2020-09-13
3822,519,222,2022-03-05
3823,940,90,2020-07-14
3824,863,228,2020-01-17
3825,765,71,2022-03-02
3826,1849,13,2025-06-28
3827,500,250,2022-11-04
3828,1230,47,2025-03-31
3829,1431,18,2019-11-28
3830,594,353,2025-11-13
3831,1005,204,2022-01-26
3832,509,154,2019-11-25
3833,1641,147,2021-05-17
3834,652,193,2024-02-13
3835,293,253,2024-02-08
3836,91,152,2023-12-16
3837,539,316,2024-07-22
3838,1839,354,2025-03-21
3839,1299,39,2019-04-25
3840,1962,399,2019-07-29
3841,1698,113,2020-03-27
3842,1402,301,2025-09-11
3843,1426,256,2024-11-14
3844,1239,86,2023-10-26
3845,761,202,2023-01-13
3846,167,144,2024-01-13
3847,1049,342,2023-04-15
3848,449,260,2024-02-09
3849,1389,374,2021-03-01
3850,175,148,2025-04-02
3851,1683,153,2021-10-03
3852,1146,187,2024-04-15
3853,917,79,2023-06-01
3854,1271,330,2022-07-03
3855,877,41,2025-03-31
3856,662,154,2025-03-02
3857,1250,390,2021-02-05
3858,410,218,2019-11-25
3859,1874,220,2021-05-15
3860,468,232,2021-07-02
3861,1602,258,2020-06-29
3862,29,323,2024-04-18
3863,53,297,2024-08-24
3864,918,129,2025-04-10
3865,1073,301,2022-03-03
3866,202,399,2021-02-02
3867,350,350,2025-01-18
3868,1821,10,2023-02-21
3869,160,393,2024-07-04
3870,512,200,2020-07-31
3871,1858,104,2023-07-03
3872,1391,224,2025-08-12
3873,1107,332,2023-05-09
3874,483,385,2019-12-25
3875,462,259,2025-12-22
3876,221,400,2023-03-07
3877,698,161,2021-09-09
3878,1198,14,2020-11-23
3879,1553,198,2020-07-25
3880,103,356,2021-04-02
3881,241,349,2019-09-12
3882,109,76,2021-03-13
3883,1832,339,2023-07-21
3884,371,155,2024-10-24
3885,93,127,2020-01-23
3886,67,114,2021-11-10
3887,1708,331,2021-04-03
3888,281,314,2019-05-15
3889,248,11,2023-08-26
3890,168,164,2020-09-14
3891,65,343,2021-11-04
3892,1424,182,2025-09-27
3893,938,214,2021-10-31
3894,1829,283,2025-02-14
3895,1937,185,2022-11-12
3896,199,155,2024-12-29
3897,306,370,2024-02-29
3898,1413,337,2019-04-16
3899,473,359,2024-06-25
3900,1159,86,2024-09-12
3901,1270,180,2023-08-13
3902,715,294,2022-09-29
3903,988,17,2025-02-04
3904,160,196,2021-01-08
3905,374,240,2022-03-23
3906,1988,196,2025-05-16
3907,1664,339,2024-10-21
3908,1523,90,2022-03-12
3909,1238,212,2020-08-20
3910,1855,254,2023-07-19
3911,1466,338,2021-02-21
3912,1907,355,2020-10-07
3913,898,269,2019-08-12
3914,1138,297,2020-04-02
3915,1944,268,2025-02-18
3916,1186,346,2022-06-06
3917,525,363,2024-02-03
3918,1604,67,2021-08-01
3919,303,386,2020-11-20
3920,303,175,2019-01-14
3921,373,366,2019-02-20
3922,261,100,2025-04-07
3923,1288,6,2022-10-09
3924,1601,73,2023-06-11
3925,1221,44,2023-11-11
3926,447,394,2024-12-06
3927,1298,117,2022-01-03
3928,1595,60,2022-11-14
3929,519,102,2023-06-25
3930,641,230,2025-12-18
3931,747,130,2020-07-24
3932,720,94,2022-09-10
3933,1829,186,2019-10-23
3934,1342,304,2021-03-12
3935,723,70,2021-08-15
3936,1490,303,2022-08-07
3937,1102,370,2019-11-23
3938,1933,278,2021-02-12
3939,241,247,2019-07-09
3940,1295,89,2021-03-10
3941,751,189,2020-11-09
3942,1020,77,2023-05-22
3943,277,63,2020-09-19
3944,1767,129,2019-07-09
3945,268,168,2021-07-22
3946,1059,9,2019-03-26
3947,67,196,2024-01-05
3948,469,85,2025-07-30
3949,1594,60,2024-02-13
3950,34,308,2019-11-05
3951,431,4,2023-05-11
3952,737,87,2020-11-18
3953,815,110,2021-08-28
3954,264,266,2019-02-26
3955,1569,122,2020-04-22
3956,1314,85,2025-01-10
3957,1243,48,2019-10-10
3958,1190,84,2024-02-21
3959,810,23,2019-08-05
3960,1794,5,2023-08-23
3961,951,98,2024-01-20
3962,211,194,2020-04-25
3963,447,341,2023-05-10
3964,76,151,2019-06-01
3965,438,317,2024-09-25
3966,116,369,2020-01-20
3967,1414,46,2021-03-09
3968,1465,114,2022-10-29
3969,874,47,2023-11-10
3970,840,140,2019-10-27
3971,1705,219,2020-06-23
3972,1291,398,2024-11-29
3973,479,255,2019-03-05
3974,87,104,2020-05-20
3975,367,386,2023-03-19
3976,279,80,2020-10-24
3977,1129,290,2020-01-06
3978,192,296,2019-06-12
3979,1828,138,2019-05-11
3980,187,326,2024-05-22
3981,458,99,2024-11-14
3982,335,114,2024-07-28
3983,923,60,2024-12-10
3984,1436,119,2021-06-13
3985,357,56,2024-10-03
3986,1967,316,2023-10-21
3987,1947,27,2019-11-21
3988,1614,392,2021-07-01
3989,1741,143,2020-12-27
3990,240,183,2019-09-10
3991,408,337,2020-06-27
3992,1246,366,2024-10-18
3993,1802,72,2020-01-10
3994,277,7,2023-12-31
3995,233,345,2019-08-01
3996,1709,25,2024-09-06
3997,350,113,2024-07-19
3998,642,251,2025-06-10
3999,1511,329,2024-01-20
4000,1344,214,2022-05-02
4001,189,311,2025-09-18
4002,1517,296,2020-01-15
4003,1919,89,2024-06-05
4004,1446,359,2023-08-18
4005,1063,360,2021-11-18
4006,810,216,2020-02-10
4007,634,381,2022-01-19
4008,615,311,2019-08-16
4009,1773,57,2023-08-16
4010,1622,17,2021-07-18
4011,409,108,2019-04-07
4012,416,154,2025-06-02
4013,1209,37,2024-02-08
4014,472,48,2021-07-24
4015,527,104,2021-11-30
4016,810,161,2022-03-22
4017,498,127,2023-12-02
4018,1686,165,2019-11-25
4019,536,117,2020-12-15
4020,748,137,2023-05-06
4021,1178,29,2023-08-16
4022,487,218,2025-09-11
4023,1275,58,2019-06-27
4024,1664,385,2024-05-28
4025,1904,260,2022-05-15
4026,1362,183,2019-01-04
4027,431,323,2020-01-11
4028,1231,91,2025-05-21
4029,583,394,2019-11-02
4030,694,361,2024-06-15
4031,1562,313,2019-12-04
4032,1706,78,2020-02-05
4033,1790,117,2024-03-12
4034,960,173,2019-02-11
4035,487,171,2022-04-30
4036,1000,239,2024-12-09
4037,212,94,2020-03-10
4038,435,157,2021-05-06
4039,117,26,2021-10-12
4040,893,81,2021-03-03
4041,545,187,2022-01-25
4042,33,209,2024-09-05
4043,1198,80,2021-12-03
4044,1630,84,2025-04-26
4045,831,111,2023-11-09
4046,1905,238,2019-10-22
4047,1184,194,2019-10-03
4048,1862,118,2021-04-30
4049,837,189,2023-07-21
4050,1750,198,2022-06-01
4051,912,121,2020-05-30
4052,999,189,2022-09-21
4053,1058,214,2025-08-28
4054,1533,218,2021-08-18
4055,1304,133,2020-06-13
4056,1524,7,2020-02-16
4057,669,323,2019-07-20
4058,1049,264,2025-01-17
4059,315,285,2022-02-17
4060,1513,10,2025-11-08
4061,1714,184,2022-08-11
4062,92,298,2019-09-18
4063,1564,109,2020-10-02
4064,1887,58,2021-12-15
4065,1377,51,2025-03-08
4066,961,228,2020-02-07
4067,1723,88,2023-02-03
4068,26,30,2025-11-30
4069,1536,389,2019-06-29
4070,1173,39,2021-06-29
4071,602,61,2025-02-10
4072,943,163,2020-03-27
4073,653,13,2022-09-04
4074,1642,281,2023-01-05
4075,1349,131,2021-06-29
4076,730,116,2020-07-18
4077,1837,123,2020-08-31
4078,437,61,2024-04-11
4079,1693,173,2024-03-31
4080,261,11,2020-03-02
4081,865,11,2023-03-21
4082,1314,259,2024-02-05
4083,516,50,2019-10-12
4084,115,4,2020-09-16
4085,859,257,2021-01-30
4086,500,274,2021-02-04
4087,571,132,2024-04-05
4088,927,78,2025-08-07
4089,1211,21,2024-06-19
4090,1256,233,2020-06-07
4091,1315,17,2021-05-26
4092,511,184,2022-08-07
4093,1171,277,2022-06-05
4094,1440,25,2023-06-16
4095,1400,6,2020-06-06
4096,721,181,2025-09-16
4097,1565,115,2023-01-24
4098,1576,199,2022-12-24
4099,233,342,2022-01-28
4100,60,85,2024-10-26
4101,26,3,2020-03-07
4102,1481,40,2022-04-30
4103,902,379,2024-02-05
4104,1372,18,2021-12-19
4105,656,387,2020-01-15
4106,1760,347,2019-02-14
4107,607,11,2023-01-28
4108,712,353,2022-08-07
4109,388,280,2019-10-10
4110,710,99,2020-03-20
4111,350,268,2023-01-01
4112,377,59,2021-11-02
4113,887,353,2019-12-28
4114,39,276,2020-11-18
4115,472,210,2023-11-26
4116,504,290,2021-06-22
4117,1823,172,2020-09-14
4118,529,241,2023-03-30
4119,114,230,2020-09-26
4120,1141,42,2022-08-25
4121,1072,256,2021-05-12
4122,657,205,2023-10-07
4123,1898,61,2024-12-14
4124,1100,322,2025-11-29
4125,1990,30,2022-10-31
4126,1682,262,2023-05-22
