progress_id,enrollment_id,completed_percent,last_access_date
5653,1345,0,2026-03-21
5654,4742,81,2022-12-13
5655,2054,72,2022-03-15
5656,1899,32,2019-11-09
5657,3284,71,2019-08-20
5658,9414,55,2023-12-18
5659,3422,70,2024-09-16
5660,7567,93,2025-07-15
5661,4051,81,2020-10-03
5662,1360,84,2021-10-05
5663,6385,52,2019-09-05
5664,7727,37,2025-04-04
5665,7655,76,2023-11-10
5666,838,36,2021-11-27
5667,5876,32,2024-07-03
5668,6285,53,2020-11-15
5669,5322,78,2022-11-17
5670,3426,45,2023-03-21
5671,4675,66,2024-04-23
5672,4989,40,2022-10-15
5673,1164,68,2022-11-17
5674,667,82,2019-05-21
5675,9343,52,2026-03-03
5676,7107,49,2021-03-20
5677,564,100,2021-04-24
5678,5600,29,2025-09-23
5679,9382,75,2022-10-22
5680,4971,88,2021-04-10
5681,4808,46,2022-01-27
5682,5709,45,2019-11-27
5683,3036,39,2020-08-17
5684,1717,27,2025-10-28
5685,678,52,2022-02-24
5686,9993,36,2020-04-15
5687,9297,100,2020-04-18
5688,8388,58,2020-02-02
5689,5869,57,2024-07-10
5690,5020,67,2019-12-15
5691,6471,81,2022-10-12
5692,7408,59,2024-05-05
5693,3884,86,2025-03-22
5694,4392,25,2021-04-05
5695,2615,52,2024-06-15
5696,5971,38,2022-07-31
5697,5211,41,2021-04-09
5698,5064,25,2021-01-14
5699,1185,16,2020-03-06
5700,5838,71,2021-01-05
5701,3130,28,2022-08-11
5702,962,64,2023-07-19
5703,2242,54,2021-10-23
5704,8234,57,2019-11-01
5705,479,86,2022-01-04
5706,2500,8,2025-09-16
5707,353,13,2025-09-15
5708,2373,37,2019-03-18
5709,677,80,2025-08-31
5710,4966,40,2021-01-14
5711,2467,72,2025-11-17
5712,1375,91,2024-07-14
5713,9254,84,2024-08-26
5714,8800,85,2022-03-01
5715,7321,62,2021-08-27
5716,4129,23,2020-06-07
5717,7,70,2024-03-22
5718,8518,15,2026-02-26
5719,3328,59,2022-01-28
5720,7465,58,2020-09-01
5721,3469,71,2025-03-05
5722,9476,60,2020-02-29
5723,7334,56,2024-12-03
5724,3998,45,2025-07-19
5725,500,38,2021-06-08
5726,1474,57,2023-04-27
5727,9920,58,2021-10-20
5728,1285,30,2019-05-18
5729,4894,42,2025-11-28
5730,1262,38,2020-02-06
5731,942,63,2021-04-16
5732,515,76,2026-02-16
5733,1750,15,2026-04-07
5734,5670,35,2024-05-01
5735,3430,68,2025-04-15
5736,3131,12,2020-11-13
5737,8815,22,2019-06-03
5738,5421,37,2025-06-14
5739,4225,15,2022-10-13
5740,242,56,2023-06-19
5741,3892,38,2025-11-16
5742,9416,20,2026-01-15
5743,1953,92,2023-03-08
5744,7644,7,2022-08-29
5745,6513,15,2022-09-12
5746,5668,100,2025-01-07
5747,27,27,2019-07-18
5748,9425,60,2021-10-15
5749,3779,12,2022-01-17
5750,6547,63,2022-08-30
5751,3116,37,2024-05-29
5752,8923,43,2020-04-05
5753,4139,42,2023-11-03
5754,3204,67,2023-05-21
5755,8184,54,2021-08-13
5756,1723,32,2026-04-28
5757,8086,40,2025-06-26
5758,9368,60,2024-05-17
5759,5217,92,2025-05-05
5760,7230,33,2025-03-23
5761,3088,65,2019-07-29
5762,2114,56,2025-11-06
5763,4626,56,2021-01-24
5764,1598,63,2022-01-08
5765,8794,36,2019-10-26
5766,303,0,2020-05-10
5767,988,49,2020-09-18
5768,8508,52,2025-12-13
5769,8458,28,2023-08-01
5770,125,78,2025-12-24
5771,1188,10,2026-01-21
5772,4603,0,2021-04-21
5773,6757,31,2022-08-07
5774,5166,49,2020-02-20
5775,7619,23,2020-12-16
5776,5434,34,2023-02-01
5777,6561,32,2019-05-02
5778,831,77,2025-02-02
5779,831,29,2025-01-02
5780,9839,74,2019-05-10
5781,1474,25,2023-02-27
5782,6689,48,2022-04-17
5783,8520,48,2019-07-20
5784,5116,76,2020-04-01
5785,8194,55,2024-08-06
5786,4301,55,2023-06-07
5787,4411,0,2023-11-25
5788,9453,21,2021-05-16
5789,2949,88,2021-09-21
5790,8565,22,2025-10-16
5791,9366,23,2025-05-04
5792,4209,57,2021-03-10
5793,407,39,2021-06-30
5794,2328,57,2019-09-20
5795,4309,16,2021-08-13
5796,8481,84,2024-09-24
5797,3865,35,2022-08-17
5798,3514,47,2022-06-25
5799,7031,42,2022-01-02
5800,7189,43,2022-11-23
5801,7296,83,2021-03-05
5802,5248,52,2022-03-18
5803,9584,52,2023-06-03
5804,5899,54,2022-11-07
5805,5173,49,2023-09-18
5806,3431,48,2020-03-06
5807,6054,40,2021-12-19
5808,4655,48,2022-03-04
5809,7102,37,2024-08-18
5810,5031,18,2022-08-12
5811,7158,85,2021-06-15
5812,2166,46,2020-08-28
5813,5635,51,2021-08-12
5814,9516,49,2025-10-09
5815,2883,40,2023-08-06
5816,9891,57,2022-10-19
5817,9271,60,2026-03-26
5818,5404,56,2021-12-21
5819,2092,1,2021-04-14
5820,8015,54,2021-03-22
5821,5067,76,2020-08-10
5822,1920,61,2023-12-12
5823,1544,85,2023-09-06
5824,8265,44,2021-07-06
5825,9509,60,2021-08-13
5826,8324,58,2024-03-12
5827,1564,75,2019-11-28
5828,547,42,2024-11-21
5829,5956,91,2024-08-05
5830,1156,23,2022-01-17
5831,3003,64,2021-11-01
5832,2350,40,2020-11-07
5833,5848,55,2022-07-30
5834,1860,50,2019-09-19
5835,9054,57,2020-11-25
5836,8070,76,2023-10-05
5837,5496,50,2022-02-27
5838,6428,12,2020-04-18
5839,4841,32,2022-03-26
5840,1150,36,2023-10-22
5841,8220,63,2026-04-19
5842,435,100,2024-03-26
5843,6478,40,2022-08-04
5844,3758,76,2019-07-22
5845,6943,7,2020-11-14
5846,9203,14,2024-01-30
5847,9311,63,2024-03-25
5848,4717,84,2026-03-06
5849,9045,77,2019-12-28
5850,3839,74,2019-05-12
5851,5084,0,2023-08-18
5852,758,19,2021-03-28
5853,3039,28,2025-06-23
5854,7414,75,2025-01-09
5855,4127,77,2023-04-18
5856,5479,32,2022-11-16
5857,4108,22,2022-12-08
5858,5092,60,2023-06-25
5859,3255,25,2025-03-31
5860,5823,36,2024-02-06
5861,2437,37,2025-09-18
5862,4512,53,2024-09-07
5863,4463,33,2021-01-17
5864,4562,38,2021-07-26
5865,514,22,2024-04-23
5866,3694,39,2025-01-07
5867,8466,1,2024-01-19
5868,1915,46,2019-06-18
5869,8813,66,2019-11-02
5870,2395,37,2023-09-12
5871,2893,11,2023-11-03
5872,6874,70,2020-06-06
5873,422,17,2020-01-13
5874,7220,75,2024-05-28
5875,161,64,2019-08-06
5876,3097,51,2021-07-14
5877,1195,64,2025-08-07
5878,816,90,2021-05-14
5879,8340,35,2021-09-03
5880,8653,96,2025-07-03
5881,8614,77,2021-07-17
5882,7523,38,2023-12-30
5883,3672,28,2024-04-10
5884,779,52,2025-01-04
5885,5411,10,2025-07-16
5886,8702,0,2022-11-15
5887,4502,24,2020-03-16
5888,2476,0,2024-02-15
5889,3264,89,2021-09-23
5890,3243,43,2023-07-09
5891,8960,61,2021-05-06
5892,1873,77,2019-11-20
5893,2063,7,2023-12-06
5894,3166,74,2021-12-26
5895,586,25,2023-05-23
5896,908,84,2021-07-15
5897,4403,27,2025-06-23
5898,7589,41,2022-01-24
5899,7325,59,2024-02-26
5900,7118,62,2019-10-22
5901,6799,33,2020-12-24
5902,7009,92,2022-09-12
5903,7826,78,2023-08-10
5904,3342,56,2022-01-16
5905,1496,55,2025-01-19
5906,7299,48,2023-09-04
5907,6324,27,2022-04-08
5908,5456,100,2020-09-27
5909,3034,48,2022-03-24
5910,3656,32,2019-03-28
5911,5574,47,2020-10-22
5912,185,17,2023-02-20
5913,8509,55,2019-10-22
5914,1372,66,2025-05-25
5915,8071,28,2022-09-03
5916,2143,82,2019-12-19
5917,883,78,2021-07-31
5918,7830,37,2023-05-25
5919,5641,41,2020-10-21
5920,7128,55,2024-07-13
5921,699,30,2020-03-22
5922,322,88,2022-06-25
5923,672,59,2020-04-19
5924,1558,52,2021-09-25
5925,7873,25,2024-08-15
5926,2155,39,2021-12-22
5927,6909,51,2020-01-12
5928,7904,44,2023-08-09
5929,5279,82,2024-08-03
5930,5336,28,2021-10-09
5931,52,60,2024-10-26
5932,8,70,2023-08-30
5933,8593,62,2019-11-02
5934,4414,53,2024-10-10
5935,6322,46,2019-04-22
5936,832,58,2023-09-02
5937,5106,22,2021-08-31
5938,1262,66,2020-02-15
5939,4432,55,2019-11-08
5940,5127,9,2024-04-28
5941,3103,36,2022-12-31
5942,5489,42,2020-06-07
5943,5314,77,2019-05-02
5944,1868,49,2025-03-26
5945,7341,96,2021-10-27
5946,5307,21,2023-02-04
5947,5327,0,2024-04-28
5948,4010,48,2022-01-02
5949,8223,94,2023-06-13
5950,8953,33,2019-04-24
5951,807,69,2025-04-13
5952,7166,52,2026-03-23
5953,9892,67,2022-06-30
5954,2486,58,2022-06-16
5955,2962,41,2025-12-25
5956,2201,91,2019-10-13
5957,7772,48,2019-01-28
5958,8096,67,2019-03-16
5959,7762,39,2021-06-24
5960,5383,73,2020-07-14
5961,8497,83,2022-12-05
5962,7618,62,2021-04-30
5963,3567,54,2023-08-11
5964,613,86,2020-08-04
5965,4229,33,2021-10-27
5966,6639,55,2019-12-09
5967,8391,7,2021-04-24
5968,6722,58,2021-10-07
5969,4305,40,2026-05-04
5970,1094,74,2023-07-07
5971,8422,0,2024-10-05
5972,203,64,2024-08-20
5973,2693,81,2024-02-13
5974,8167,42,2025-05-16
5975,589,70,2021-01-16
5976,459,20,2022-08-22
5977,7030,82,2023-11-06
5978,3295,70,2025-12-22
5979,838,100,2022-01-09
5980,5986,38,2024-06-23
5981,5084,52,2023-07-31
5982,6127,59,2026-03-08
5983,4494,67,2019-10-06
5984,9777,22,2023-02-14
5985,4641,44,2025-08-26
5986,1936,27,2022-03-14
5987,2674,25,2022-06-20
5988,2082,59,2019-02-12
5989,9953,49,2024-11-26
5990,1572,20,2021-06-23
5991,5770,58,2023-06-20
5992,9892,14,2022-06-08
5993,9556,90,2024-05-14
5994,9352,81,2025-05-13
5995,8945,4,2021-02-19
5996,732,63,2024-10-17
5997,3966,0,2020-05-06
5998,1510,13,2024-06-15
5999,7401,56,2023-04-08
6000,4222,47,2025-09-29
6001,1229,0,2025-01-07
6002,2125,99,2021-05-24
6003,8660,40,2025-06-06
6004,9781,44,2019-11-28
6005,6602,69,2020-04-23
6006,9009,33,2020-02-05
6007,7868,89,2024-12-29
6008,5573,94,2020-02-22
6009,8859,18,2022-09-01
6010,3484,28,2023-10-16
6011,3160,48,2022-09-21
6012,8750,3,2021-08-06
6013,3031,44,2025-09-17
6014,3054,63,2019-05-11
6015,7397,69,2022-12-18
6016,6474,70,2021-06-11
6017,9987,86,2025-09-15
6018,1241,60,2020-09-13
6019,6192,19,2020-11-14
6020,5438,53,2024-06-26
6021,4172,30,2023-11-07
6022,8176,14,2020-11-17
6023,8391,15,2021-04-30
6024,7364,56,2026-01-11
6025,9065,37,2024-11-11
6026,3554,54,2020-03-12
6027,7209,65,2021-11-30
6028,336,64,2019-08-13
6029,8716,44,2022-12-27
6030,9844,63,2025-10-06
6031,4424,58,2023-09-19
6032,3987,50,2020-01-14
6033,2176,85,2019-06-16
6034,6574,61,2022-04-25
6035,4167,95,2021-05-13
6036,6223,23,2025-04-12
6037,8178,53,2024-08-06
6038,6211,80,2020-10-14
6039,1175,57,2023-08-23
6040,4996,42,2024-07-21
6041,5133,71,2024-06-20
6042,7623,63,2021-06-22
6043,1845,77,2022-06-21
6044,660,37,2023-02-07
6045,163,94,2020-09-06
6046,4087,63,2024-08-30
6047,2421,64,2021-01-07
6048,7038,23,2020-07-24
6049,4196,85,2021-10-01
6050,1677,47,2025-05-23
6051,8493,24,2020-05-10
6052,5553,38,2023-09-13
6053,3694,65,2025-01-31
6054,39,90,2022-11-27
6055,1308,72,2020-02-14
6056,8436,95,2022-05-25
6057,3555,53,2025-04-06
6058,4890,87,2025-07-11
6059,1431,36,2023-07-15
6060,116,34,2026-03-10
6061,2132,68,2019-11-14
6062,3298,66,2023-06-16
6063,3453,2,2022-02-06
6064,1022,47,2021-05-04
6065,7204,47,2023-04-20
6066,3638,43,2026-03-07
6067,7786,19,2021-12-24
6068,1137,51,2020-02-26
6069,8743,46,2024-12-10
6070,2535,57,2019-05-20
6071,6555,31,2023-09-16
6072,563,0,2024-11-01
6073,7412,38,2023-10-28
6074,7766,48,2021-02-10
6075,1933,72,2023-08-21
6076,9593,63,2022-09-22
6077,5932,12,2019-05-12
6078,8855,21,2021-09-07
6079,5781,57,2024-12-03
6080,5065,73,2024-09-02
6081,6614,96,2024-09-14
6082,4940,96,2021-01-13
6083,7389,33,2024-02-27
6084,2186,78,2023-08-07
6085,3074,76,2025-03-09
6086,1157,88,2024-05-22
6087,4835,58,2023-06-28
6088,4590,72,2020-12-13
6089,9369,31,2022-09-26
6090,6896,0,2022-04-22
6091,4174,35,2019-03-22
6092,5230,100,2023-11-19
6093,5936,98,2020-08-29
6094,4103,94,2024-05-24
6095,1359,100,2019-09-19
6096,5484,75,2021-02-28
6097,4373,66,2021-03-23
6098,8318,0,2022-11-12
6099,8703,72,2025-03-10
6100,8549,81,2025-06-20
6101,6159,43,2022-05-23
6102,852,30,2022-08-12
6103,6248,65,2024-04-14
6104,6611,31,2019-05-09
6105,1691,61,2019-07-29
6106,978,29,2021-03-17
6107,4619,13,2023-05-02
6108,5672,30,2025-05-15
6109,7901,9,2025-12-24
6110,4510,78,2020-02-28
6111,7388,100,2020-11-27
6112,4716,71,2020-08-20
6113,5667,61,2025-05-01
6114,537,13,2023-09-14
6115,1595,16,2021-05-12
6116,8215,15,2025-07-19
6117,8243,33,2024-08-22
6118,4416,37,2023-09-22
6119,8214,58,2024-03-24
6120,4413,31,2020-06-30
6121,1396,72,2022-10-17
6122,9561,48,2023-11-08
6123,1182,11,2019-06-08
6124,3118,23,2020-08-10
6125,7874,46,2021-11-13
6126,6794,11,2023-12-02
6127,4994,31,2019-07-25
6128,1206,64,2021-02-01
6129,8555,49,2020-07-06
6130,3924,69,2023-12-13
6131,1506,48,2020-01-23
6132,9138,87,2023-10-23
6133,3318,36,2020-02-06
6134,6836,27,2023-09-21
6135,8023,95,2024-10-29
6136,9781,71,2019-11-07
6137,1816,28,2019-11-24
6138,9323,67,2024-05-28
6139,5480,0,2022-05-19
6140,1708,100,2020-01-19
6141,6286,12,2020-12-18
6142,2378,50,2021-01-30
6143,2985,10,2024-01-10
6144,1932,36,2025-10-08
6145,3839,70,2019-04-25
6146,9074,39,2020-05-10
6147,4848,66,2026-02-06
6148,5042,52,2022-08-07
6149,9814,32,2020-01-15
6150,4478,49,2019-03-26
6151,475,25,2022-10-03
6152,1916,37,2024-12-22
6153,9355,41,2023-01-09
6154,6789,46,2023-01-14
6155,2243,88,2023-07-14
6156,5734,45,2024-06-25
6157,934,89,2025-06-02
6158,7662,63,2024-08-01
6159,8198,28,2020-03-18
6160,4707,71,2021-03-03
6161,8302,83,2025-09-02
6162,441,50,2024-12-28
6163,8241,76,2025-06-11
6164,7972,55,2019-08-23
6165,8276,100,2019-06-17
6166,3287,61,2022-12-19
6167,1826,74,2021-09-26
6168,114,32,2021-11-17
6169,7000,24,2025-01-13
6170,3019,33,2022-12-19
6171,8899,73,2020-02-09
6172,3646,32,2023-01-14
6173,5141,34,2022-12-25
6174,9566,43,2024-02-01
6175,1098,25,2022-12-13
6176,4750,38,2026-05-28
6177,1488,56,2026-05-05
6178,9176,85,2023-09-23
6179,9816,15,2023-10-14
6180,4843,71,2020-06-05
6181,8417,67,2023-11-16
6182,7638,81,2024-02-26
6183,2831,31,2025-03-21
6184,2251,72,2022-09-13
6185,7242,54,2023-10-19
6186,9801,22,2023-08-01
6187,1823,7,2019-11-01
6188,660,91,2023-02-25
6189,4595,28,2019-10-02
6190,8740,83,2023-04-28
6191,1093,73,2020-03-26
6192,5376,10,2024-12-07
6193,9935,1,2022-07-03
6194,8040,45,2022-01-19
6195,6822,61,2022-07-21
6196,3470,41,2022-06-26
6197,1148,96,2023-07-12
6198,4367,69,2019-05-28
6199,726,80,2024-02-20
6200,2119,90,2020-02-23
6201,8264,86,2019-08-02
6202,7801,76,2022-11-17
6203,1806,21,2024-05-31
6204,8751,72,2025-07-27
6205,4118,35,2023-07-21
6206,8219,51,2020-10-17
6207,7303,68,2024-03-14
6208,8769,39,2020-12-17
6209,2077,55,2020-11-11
6210,4231,44,2022-01-30
6211,3899,0,2024-12-26
6212,2413,75,2022-12-01
6213,9964,86,2026-03-15
6214,9215,22,2023-02-07
6215,6840,60,2025-09-21
6216,8997,32,2021-09-18
6217,508,62,2024-02-07
6218,7239,26,2020-10-06
6219,5841,0,2022-11-18
6220,2427,32,2024-11-23
6221,3111,69,2026-02-04
6222,3892,54,2025-12-04
6223,3322,68,2026-05-05
6224,3374,39,2025-05-08
6225,2171,65,2022-05-30
6226,9477,44,2024-02-29
6227,171,33,2024-11-18
6228,291,43,2020-01-31
6229,7263,47,2023-09-23
6230,6284,88,2026-03-08
6231,7966,73,2022-12-30
6232,5911,56,2022-03-15
6233,2601,19,2024-01-14
6234,3198,47,2020-11-20
6235,9282,27,2024-04-22
6236,7616,48,2023-04-17
6237,3259,87,2019-07-10
6238,2217,65,2020-07-15
6239,5746,71,2021-10-02
6240,5366,13,2025-09-27
6241,6063,55,2021-10-08
6242,405,94,2022-08-26
6243,482,69,2020-06-10
6244,2145,0,2022-09-03
6245,8424,55,2021-01-09
6246,8538,57,2024-04-10
6247,5241,59,2019-11-05
6248,8277,97,2020-02-11
6249,2427,7,2025-01-06
6250,5334,57,2025-11-07
6251,6591,66,2021-07-23
6252,2914,55,2024-02-23
6253,3347,34,2020-03-25
6254,9693,38,2025-01-13
6255,8585,8,2022-02-22
6256,5008,35,2019-06-17
6257,4277,25,2025-11-22
6258,3123,61,2020-12-29
6259,3359,85,2019-07-25
6260,1682,84,2025-10-30
6261,5130,94,2024-01-20
6262,3029,72,2020-04-04
6263,1210,75,2024-09-11
6264,9719,86,2025-01-21
6265,1428,1,2022-07-25
6266,7187,57,2024-03-11
6267,6524,74,2024-08-11
6268,1027,46,2021-04-09
6269,113,100,2022-08-05
6270,860,61,2021-10-24
6271,262,68,2023-11-17
6272,2415,31,2021-07-16
6273,8767,38,2022-06-16
6274,679,26,2026-02-05
6275,4181,54,2026-01-21
6276,673,26,2022-12-06
6277,4965,69,2022-09-11
6278,6493,46,2021-03-24
6279,4788,52,2019-04-19
6280,4137,75,2021-02-06
6281,4632,21,2025-01-03
6282,7551,87,2020-06-07
6283,8947,48,2025-08-17
6284,4322,59,2020-06-13
6285,6998,15,2025-02-15
6286,275,62,2023-12-26
6287,132,100,2021-04-28
6288,5875,72,2022-11-09
6289,8145,83,2022-12-10
6290,3333,51,2024-04-17
6291,8903,25,2023-10-16
6292,9030,14,2021-07-12
6293,2298,48,2025-08-24
6294,7383,49,2025-12-21
6295,5736,0,2025-12-16
6296,8993,34,2026-02-03
6297,6394,64,2024-07-03
6298,3282,41,2020-08-15
6299,6742,9,2024-02-04
6300,6366,78,2022-10-29
6301,7448,45,2026-01-30
6302,7396,55,2026-06-03
6303,7107,45,2021-05-03
6304,9119,64,2022-01-15
6305,6216,53,2023-07-21
6306,719,65,2021-01-08
6307,6841,57,2025-05-01
6308,6548,27,2021-10-06
6309,9367,35,2019-01-05
6310,4984,45,2023-08-13
6311,1373,89,2024-03-21
6312,6594,8,2024-05-24
6313,1011,20,2019-11-15
6314,7523,84,2024-03-11
6315,2186,87,2023-06-14
6316,2742,55,2025-06-06
6317,8710,54,2022-12-18
6318,850,83,2023-02-10
6319,6911,70,2022-12-27
6320,9950,81,2022-08-03
6321,6353,25,2019-05-05
6322,7903,30,2023-08-09
6323,5539,13,2024-11-24
6324,8312,4,2026-03-02
6325,137,93,2020-06-16
6326,3952,51,2021-05-19
6327,9097,41,2023-01-19
6328,7089,58,2024-11-27
6329,738,34,2024-11-28
6330,5165,67,2026-04-16
6331,3333,76,2023-12-08
6332,5320,3,2023-11-14
6333,3120,60,2024-08-28
6334,7049,39,2024-07-21
6335,3410,44,2024-03-05
6336,2676,33,2024-09-11
6337,8837,12,2020-03-30
6338,2529,27,2020-02-13
6339,2531,54,2025-11-27
6340,183,82,2024-03-10
6341,6267,38,2022-02-22
6342,3964,71,2019-08-08
6343,5929,64,2025-08-27
6344,4683,53,2020-09-14
6345,2760,89,2021-04-19
6346,1992,36,2023-01-17
6347,9121,56,2025-02-06
6348,1913,35,2025-07-05
6349,1569,33,2021-04-27
6350,9124,72,2021-01-20
6351,9982,47,2023-01-18
6352,9257,62,2022-01-01
6353,5969,42,2020-01-22
6354,4132,47,2021-07-12
6355,3415,57,2020-07-10
6356,7684,42,2025-09-30
6357,7071,67,2024-05-11
6358,1865,24,2019-08-19
6359,8977,58,2019-11-27
6360,4305,84,2025-12-14
6361,7867,34,2023-12-04
6362,548,81,2026-03-27
6363,8707,33,2023-10-09
6364,5412,80,2021-11-16
6365,7468,63,2025-01-06
6366,8283,78,2025-03-09
6367,4818,42,2025-02-08
6368,8270,51,2022-11-17
6369,469,27,2020-03-01
6370,5716,55,2025-11-06
6371,4754,48,2019-03-17
6372,116,63,2025-12-04
6373,3879,71,2020-08-15
6374,5681,85,2021-02-01
6375,4029,55,2020-01-24
6376,9765,36,2025-05-01
6377,1105,40,2025-12-07
6378,6020,15,2023-07-04
6379,855,64,2024-03-02
6380,1534,52,2025-09-12
6381,7018,54,2022-05-30
6382,1922,76,2020-02-05
6383,3935,47,2022-02-21
6384,1153,51,2022-03-24
6385,5880,7,2024-08-03
6386,7949,57,2022-05-14
6387,7785,48,2024-06-26
6388,6129,17,2024-12-28
6389,3393,46,2026-01-01
6390,5114,49,2020-09-09
6391,581,12,2020-07-22
6392,5513,38,2020-03-06
6393,4360,70,2020-12-03
6394,868,0,2024-01-08
6395,6241,45,2021-09-07
6396,8969,77,2022-10-25
6397,5929,70,2025-10-08
6398,3655,67,2022-06-15
6399,6428,51,2019-11-19
6400,2446,95,2019-08-04
6401,69,14,2025-03-03
6402,1122,52,2024-09-04
6403,1056,64,2020-07-09
6404,1448,41,2022-11-07
6405,3046,24,2019-07-08
6406,8381,72,2023-12-07
6407,8868,48,2024-09-07
6408,8539,19,2022-09-04
6409,739,98,2021-03-19
6410,3345,40,2023-05-13
6411,5393,38,2021-09-18
6412,1232,63,2024-06-20
6413,2068,0,2023-01-04
6414,4526,44,2020-05-27
6415,9708,63,2021-08-15
6416,4301,73,2023-06-01
6417,4715,32,2019-07-10
6418,8199,50,2023-10-26
6419,3522,51,2020-01-14
6420,6738,72,2020-07-28
6421,68,60,2022-05-11
6422,1250,37,2023-11-05
6423,1461,47,2026-01-01
6424,9518,44,2021-09-05
6425,8994,4,2025-12-03
6426,7605,58,2022-01-01
6427,2920,48,2019-06-21
6428,6530,34,2019-11-11
6429,9377,69,2023-04-07
6430,5053,1,2023-03-15
6431,7254,94,2023-02-10
6432,3206,42,2020-03-31
6433,3684,31,2022-04-08
6434,2299,54,2025-05-31
6435,2959,0,2026-03-15
6436,7778,7,2024-06-10
6437,4155,33,2022-05-10
6438,8294,0,2025-05-12
6439,9251,56,2019-06-13
6440,5764,34,2021-11-08
6441,6888,6,2024-11-05
6442,2097,61,2021-05-09
6443,1289,32,2026-02-21
6444,2512,69,2020-12-07
6445,6188,60,2021-06-10
6446,2882,78,2022-08-29
6447,9322,33,2023-12-31
6448,2887,34,2023-11-26
6449,2627,37,2019-07-24
6450,5152,13,2025-06-23
6451,6895,25,2019-03-06
6452,9693,39,2024-11-05
6453,2465,37,2020-12-07
6454,4457,29,2020-04-01
6455,7859,32,2021-05-16
6456,7135,26,2025-07-22
6457,1368,61,2020-08-16
6458,2574,2,2020-07-23
6459,9542,72,2023-03-13
6460,66,0,2024-10-20
6461,7460,38,2020-06-18
6462,4266,59,2024-06-17
6463,7688,78,2024-12-02
6464,8543,11,2023-07-20
6465,9249,0,2025-07-11
6466,5537,34,2022-06-13
6467,2764,62,2025-03-20
6468,5677,24,2023-05-04
6469,6206,100,2021-06-28
6470,392,82,2024-09-21
6471,5914,53,2022-02-24
6472,7916,61,2022-07-06
6473,9909,82,2024-04-29
6474,6263,60,2021-05-21
6475,3605,92,2020-12-01
6476,9055,29,2023-02-21
6477,9202,48,2024-02-12
6478,3091,42,2020-09-28
6479,9543,53,2021-09-01
6480,5230,71,2024-03-02
6481,2515,48,2021-11-22
6482,2172,70,2022-02-21
6483,2546,57,2026-01-10
6484,1740,30,2021-04-13
6485,6520,39,2020-02-14
6486,4755,59,2024-01-24
6487,5750,63,2022-12-09
6488,5765,32,2021-12-22
6489,6025,13,2024-04-14
6490,902,54,2024-04-09
6491,9437,41,2024-08-14
6492,7731,47,2023-03-04
6493,6547,63,2022-09-03
6494,5386,73,2026-04-08
6495,7030,67,2024-01-02
6496,3385,95,2025-01-10
6497,8937,69,2024-12-11
6498,1587,29,2019-10-06
6499,2691,19,2019-10-27
6500,6723,32,2024-07-28
6501,2693,42,2023-12-16
6502,3195,27,2024-12-17
6503,9296,53,2020-04-25
6504,3869,2,2024-11-12
6505,6450,45,2025-12-25
6506,8563,51,2025-08-04
6507,2706,94,2019-06-27
6508,221,47,2019-08-25
6509,6778,49,2019-05-11
6510,7991,26,2023-04-23
6511,9393,70,2020-04-29
6512,2765,38,2022-03-01
6513,5989,20,2024-08-01
6514,7680,5,2020-08-30
6515,1953,46,2022-11-10
6516,3759,38,2023-02-22
6517,6045,51,2023-12-22
6518,6889,42,2021-05-28
6519,620,29,2024-07-26
6520,7144,68,2022-06-01
6521,5883,42,2022-11-03
6522,7082,35,2020-05-27
6523,7735,83,2025-02-07
6524,2504,37,2019-09-23
6525,9518,16,2021-10-22
6526,2282,36,2022-01-22
6527,7561,46,2022-12-26
6528,1992,30,2023-07-06
6529,8739,43,2024-05-24
6530,708,61,2025-10-31
6531,2354,48,2022-01-31
6532,2560,43,2021-06-23
6533,259,27,2019-05-04
6534,8159,34,2025-03-10
6535,9768,59,2023-11-07
6536,6690,59,2024-12-24
6537,5410,61,2026-05-10
6538,382,52,2022-12-04
6539,1170,55,2022-12-11
6540,4602,52,2023-02-15
6541,1258,75,2024-12-01
6542,7079,62,2024-05-01
6543,8065,54,2022-02-09
6544,188,66,2020-02-22
6545,6123,23,2022-03-03
6546,7394,86,2023-06-22
6547,1405,53,2020-02-07
6548,5843,100,2023-01-11
6549,6455,16,2025-12-11
6550,4985,44,2024-06-26
6551,1073,87,2024-02-02
6552,1017,89,2025-06-26
6553,2792,47,2020-10-01
6554,9881,34,2021-12-30
6555,4147,40,2024-03-23
6556,5845,26,2023-12-19
6557,6719,30,2022-03-08
6558,2270,71,2024-01-14
6559,9701,0,2021-06-03
6560,9472,26,2023-05-18
6561,1059,66,2026-07-14
6562,2825,52,2019-09-09
6563,9665,33,2022-06-22
6564,9656,99,2023-01-05
6565,2242,50,2022-01-20
6566,3091,44,2020-05-25
6567,4933,66,2023-10-22
6568,2514,3,2025-10-15
6569,927,15,2022-10-25
6570,9016,27,2022-08-18
6571,130,80,2025-10-08
6572,4216,8,2021-05-15
6573,1789,77,2022-10-12
6574,7074,67,2021-11-27
6575,5205,61,2024-09-06
6576,8109,14,2021-11-07
6577,1261,43,2025-05-17
6578,191,82,2023-04-03
6579,5571,61,2022-08-28
6580,8983,79,2025-05-31
6581,3461,48,2021-08-10
6582,8075,62,2021-01-24
6583,5832,55,2021-04-10
6584,655,38,2019-04-09
6585,5315,25,2024-09-08
6586,7304,44,2024-07-04
6587,4939,50,2022-05-06
6588,7918,70,2019-12-26
6589,3362,16,2023-05-23
6590,7658,77,2023-03-28
